"database","schema","relation","column","key","type","description"
"bc","main_models","metrics_player_career_offense","angle_right_rate","","double",""
"bc","main_models","metrics_player_career_offense","coverage_weighted_angle_right_batting_average","","double",""
"bc","main_models","metrics_player_career_offense","angle_middle_rate_outs","","double",""
"bc","main_models","metrics_player_career_offense","angle_middle_rate_hits","","double",""
"bc","main_models","metrics_player_career_offense","angle_middle_rate","","double",""
"bc","main_models","metrics_player_career_offense","coverage_weighted_angle_middle_batting_average","","double",""
"bc","main_models","metrics_player_career_offense","pulled_rate_outs","","double",""
"bc","main_models","metrics_player_career_offense","pulled_rate_hits","","double",""
"bc","main_models","metrics_player_career_offense","pulled_rate","","double",""
"bc","main_models","metrics_player_career_offense","coverage_weighted_pulled_batting_average","","double",""
"bc","main_models","metrics_player_career_offense","opposite_field_rate_outs","","double",""
"bc","main_models","metrics_player_career_offense","opposite_field_rate_hits","","double",""
"bc","main_models","metrics_player_career_offense","opposite_field_rate","","double",""
"bc","main_models","metrics_player_career_offense","coverage_weighted_opposite_field_batting_average","","double",""
"bc","main_models","metrics_player_career_offense","stolen_base_attempt_rate_second","","double",""
"bc","main_models","metrics_player_career_offense","stolen_base_attempt_rate_third","","double",""
"bc","main_models","metrics_player_career_offense","stolen_base_attempt_rate_home","","double",""
"bc","main_models","metrics_player_career_offense","unforced_out_rate","","double",""
"bc","main_models","metrics_player_career_offense","pitch_strike_rate","","double",""
"bc","main_models","metrics_player_career_offense","pitch_contact_rate","","double",""
"bc","main_models","metrics_player_career_offense","pitch_swing_rate","","double",""
"bc","main_models","metrics_player_career_offense","pitch_ball_rate","","double",""
"bc","main_models","metrics_player_career_offense","pitch_swing_and_miss_rate","","double",""
"bc","main_models","metrics_player_career_offense","pitch_foul_rate","","double",""
"bc","main_models","metrics_player_career_offense","pitched_called_strike_rate","","double",""
"bc","main_models","metrics_player_career_offense","pitch_data_coverage_rate","","double",""
"bc","main_models","team_season_fielding_stats","season","","smallint",""
"bc","main_models","team_season_fielding_stats","team_id","","varchar",""
"bc","main_models","team_season_fielding_stats","game_type","","varchar",""
"bc","main_models","team_season_fielding_stats","games","","usmallint",""
"bc","main_models","team_season_fielding_stats","outs_played","","usmallint",""
"bc","main_models","team_season_fielding_stats","putouts","","usmallint",""
"bc","main_models","team_season_fielding_stats","assists","","usmallint",""
"bc","main_models","team_season_fielding_stats","errors","","usmallint",""
"bc","main_models","team_season_fielding_stats","passed_balls","","usmallint",""
"bc","main_models","team_season_fielding_stats","stolen_bases","","usmallint",""
"bc","main_models","team_season_fielding_stats","caught_stealing","","usmallint",""
"bc","main_models","team_season_fielding_stats","plate_appearances_in_field","","usmallint",""
"bc","main_models","team_season_fielding_stats","plate_appearances_in_field_with_ball_in_play","","usmallint",""
"bc","main_models","team_season_fielding_stats","fielders_choices","","usmallint",""
"bc","main_models","team_season_fielding_stats","reaching_errors","","usmallint",""
"bc","main_models","team_season_fielding_stats","pickoffs","","usmallint",""
"bc","main_models","team_season_fielding_stats","double_plays","","usmallint",""
"bc","main_models","team_season_fielding_stats","triple_plays","","usmallint",""
"bc","main_models","team_season_fielding_stats","ground_ball_double_plays","","usmallint",""
"bc","main_models","metrics_player_season_league_fielding","player_id","","varchar",""
"bc","main_models","metrics_player_season_league_fielding","season","","smallint",""
"bc","main_models","metrics_player_season_league_fielding","league","","varchar",""
"bc","main_models","metrics_player_season_league_fielding","outs_played","","integer",""
"bc","main_models","metrics_player_season_league_fielding","plate_appearances_in_field","","integer",""
"bc","main_models","metrics_player_season_league_fielding","plate_appearances_in_field_with_ball_in_play","","integer",""
"bc","main_models","metrics_player_season_league_fielding","unknown_putouts_while_fielding","","integer",""
"bc","main_models","metrics_player_season_league_fielding","balls_hit_to","","integer",""
"bc","main_models","metrics_player_season_league_fielding","putouts","","integer",""
"bc","main_models","metrics_player_season_league_fielding","assists","","integer",""
"bc","main_models","metrics_player_season_league_fielding","errors","","integer",""
"bc","main_models","metrics_player_season_league_fielding","fielders_choices","","integer",""
"bc","main_models","metrics_player_season_league_fielding","assisted_putouts","","integer",""
"bc","main_models","metrics_player_season_league_fielding","in_play_putouts","","integer",""
"bc","main_models","metrics_player_season_league_fielding","in_play_assists","","integer",""
"bc","main_models","metrics_player_season_league_fielding","reaching_errors","","integer",""
"bc","main_models","metrics_player_season_league_fielding","stolen_bases","","integer",""
"bc","main_models","metrics_player_season_league_fielding","caught_stealing","","integer",""
"bc","main_models","metrics_player_season_league_fielding","pickoffs","","integer",""
"bc","main_models","metrics_player_season_league_fielding","passed_balls","","integer",""
"bc","main_models","metrics_player_season_league_fielding","double_plays","","integer",""
"bc","main_models","metrics_player_season_league_fielding","triple_plays","","integer",""
"bc","main_models","metrics_player_season_league_fielding","ground_ball_double_plays","","integer",""
"bc","main_models","metrics_player_season_league_fielding","double_plays_started","","integer",""
"bc","main_models","metrics_player_season_league_fielding","ground_ball_double_plays_started","","integer",""
"bc","main_models","metrics_player_season_league_fielding","fielding_percentage","","double",""
"bc","main_models","metrics_player_season_league_fielding","range_factor","","double",""
"bc","main_models","metrics_player_season_league_fielding","innings_played","","double",""
"bc","main_models","metrics_player_season_league_fielding","event_coverage_rate","","double",""
"bc","main_models","leverage_index","win_expectancy_start_key","","varchar",""
"bc","main_models","leverage_index","win_leverage_unscaled","","double",""
"bc","main_models","leverage_index","run_leverage_unscaled","","double",""
"bc","main_models","leverage_index","win_leverage_index","","double",""
"bc","main_models","leverage_index","run_leverage_index","","double",""
"bc","main_models","leverage_index","agg_sample_size","","hugeint",""
"bc","main_models","team_game_pitching_stats","game_id","","varchar",""
"bc","main_models","team_game_pitching_stats","team_id","","enum('sln', 'kcm', 'chm', 'cag', 'hom', 'cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'ccb', 'day', 'asg', 'cg1', 'ml2', 'cl2', 'br3', 'wsu', 'nyn', 'cl6', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'bsp', 'mon', 'ph4', 'cnu', 'tl1', 'ws5', 'in6', 'nws', 'scu', 'in8', 'brs', 'cia', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'sta', 'prk', 'nas', 'ssa', 'lan', 'sdo', 'dtn', 'slu', 'har', 'ml3', 'min', 'nh1', 'bfp', 'php', 'sr1', 'sl5', 'kc2', 'flo', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'asf', 'mla', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'ws1', 'atl', 'acy', 'weg', 'asc', 'nls', 'keo', 'ny4', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'blu', 'sfn', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'spu', 'asw', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'ny5', 'glk', 'bal', 'bxg', 'cl3', 'ws2', 'sdn', 'oak', 'ana', 'clp', 'col', 'ls1', 'pt1', 'ws7', 'cv5', 'ptk', 'cnn', 'ast', 'ws3', 'cue', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'phu', 'bl2', 'wor', 'brp', 'tor', 'phn', 'sl3', 'br4', 'rc2', 'tba', 'ls3', 'was', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'ws4', 'ny2', 'wsw', 'nns', 'nya', 'hae', 'asb', 'nbg', 'wps', 'ptp', 'cal', 'in3', 'wsn', 'nyp', 'tex', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'ws6', 'cl4', 'mia', 'mil', 'wil', 'cn2', 'ls2', 'kcn', 'ws9', 'ari', 'in1', 'sl4', 'kca', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'ase', 'kcr', 'det', 'mls', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'cux', 'clg', 'sas', 'pgh', 'ls4', 'whk', 'klk', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'bl4', 'in2', 'sr2', 'se1', 'cn4', 'tl2', 'ph3', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"bc","main_models","team_game_pitching_stats","batters_faced","","usmallint",""
"bc","main_models","team_game_pitching_stats","outs_recorded","","usmallint",""
"bc","main_models","team_game_pitching_stats","inherited_runners_scored","","usmallint",""
"bc","main_models","team_game_pitching_stats","bequeathed_runners_scored","","usmallint",""
"bc","main_models","team_game_pitching_stats","team_unearned_runs","","usmallint",""
"bc","main_models","team_game_pitching_stats","at_bats","","usmallint",""
"bc","main_models","team_game_pitching_stats","hits","","usmallint",""
"bc","main_models","team_game_pitching_stats","singles","","usmallint",""
"bc","main_models","team_game_pitching_stats","doubles","","usmallint",""
"bc","main_models","team_game_pitching_stats","triples","","usmallint",""
"bc","main_models","team_game_pitching_stats","home_runs","","usmallint",""
"bc","main_models","team_game_pitching_stats","total_bases","","usmallint",""
"bc","main_models","team_game_pitching_stats","strikeouts","","usmallint",""
"bc","main_models","team_game_pitching_stats","walks","","usmallint",""
"bc","main_models","team_game_pitching_stats","intentional_walks","","usmallint",""
"bc","main_models","team_game_pitching_stats","hit_by_pitches","","usmallint",""
"bc","main_models","team_game_pitching_stats","sacrifice_hits","","usmallint",""
"bc","main_models","team_game_pitching_stats","sacrifice_flies","","usmallint",""
"bc","main_models","team_game_pitching_stats","reached_on_errors","","usmallint",""
"bc","main_models","team_game_pitching_stats","reached_on_interferences","","usmallint",""
"bc","main_models","team_game_pitching_stats","inside_the_park_home_runs","","usmallint",""
"bc","main_models","team_game_pitching_stats","ground_rule_doubles","","usmallint",""
"bc","main_models","team_game_pitching_stats","infield_hits","","usmallint",""
"bc","main_models","team_game_pitching_stats","on_base_opportunities","","usmallint",""
"bc","main_models","team_game_pitching_stats","on_base_successes","","usmallint",""
"bc","main_models","team_game_pitching_stats","grounded_into_double_plays","","usmallint",""
"bc","main_models","team_game_pitching_stats","double_plays","","usmallint",""
"bc","main_models","team_game_pitching_stats","triple_plays","","usmallint",""
"bc","main_models","team_game_pitching_stats","batting_outs","","usmallint",""
"bc","main_models","team_game_pitching_stats","balls_in_play","","usmallint",""
"bc","main_models","team_game_pitching_stats","balls_batted","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_fly_ball","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_ground_ball","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_line_drive","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_pop_up","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_unknown","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_known","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_broad_air_ball","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_broad_ground_ball","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_broad_unknown","","usmallint",""
"bc","main_models","team_game_pitching_stats","trajectory_broad_known","","usmallint",""
"bc","main_models","team_game_pitching_stats","bunts","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_distance_plate","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_distance_infield","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_distance_outfield","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_distance_unknown","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_distance_known","","usmallint",""
"bc","main_models","team_game_pitching_stats","fielded_by_battery","","usmallint",""
"bc","main_models","team_game_pitching_stats","fielded_by_infielder","","usmallint",""
"bc","main_models","team_game_pitching_stats","fielded_by_outfielder","","usmallint",""
"bc","main_models","team_game_pitching_stats","fielded_by_known","","usmallint",""
"bc","main_models","team_game_pitching_stats","fielded_by_unknown","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_angle_left","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_angle_right","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_angle_middle","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_angle_unknown","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_angle_known","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_plate","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_right_infield","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_middle_infield","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_left_infield","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_left_field","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_center_field","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_right_field","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_unknown","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_location_known","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_balls_pulled","","usmallint",""
"bc","main_models","team_game_pitching_stats","batted_balls_opposite_field","","usmallint",""
"bc","main_models","team_game_pitching_stats","runs","","usmallint",""
"bc","main_models","team_game_pitching_stats","times_reached_base","","usmallint",""
"bc","main_models","team_game_pitching_stats","stolen_bases","","usmallint",""
"bc","main_models","team_game_pitching_stats","caught_stealing","","usmallint",""
"bc","main_models","team_game_pitching_stats","picked_off","","usmallint",""
"bc","main_models","team_game_pitching_stats","picked_off_caught_stealing","","usmallint",""
"bc","main_models","team_game_pitching_stats","outs_on_basepaths","","usmallint",""
"bc","main_models","team_game_pitching_stats","unforced_outs_on_basepaths","","usmallint",""
"bc","main_models","team_game_pitching_stats","outs_avoided_on_errors","","usmallint",""
"bc","main_models","team_game_pitching_stats","advances_on_wild_pitches","","usmallint",""
"bc","main_models","team_game_pitching_stats","advances_on_passed_balls","","usmallint",""
"bc","main_models","team_game_pitching_stats","advances_on_balks","","usmallint",""
"bc","main_models","team_game_pitching_stats","advances_on_unspecified_plays","","usmallint",""
"bc","main_models","team_game_pitching_stats","advances_on_defensive_indifference","","usmallint",""
"bc","main_models","team_game_pitching_stats","advances_on_errors","","usmallint",""
"bc","main_models","team_game_pitching_stats","extra_base_advance_attempts","","usmallint",""
"bc","main_models","team_game_pitching_stats","bases_advanced","","usmallint",""
"bc","main_models","team_game_pitching_stats","bases_advanced_on_balls_in_play","","usmallint",""
"bc","main_models","team_game_pitching_stats","surplus_bases_advanced_on_balls_in_play","","tinyint",""
"bc","main_models","team_game_pitching_stats","outs_on_extra_base_advance_attempts","","usmallint",""
"bc","main_models","team_game_pitching_stats","pitches","","usmallint",""
"bc","main_models","team_game_pitching_stats","swings","","usmallint",""
"bc","main_models","team_game_pitching_stats","swings_with_contact","","usmallint",""
"bc","main_models","team_game_pitching_stats","strikes","","usmallint",""
"bc","main_models","team_game_pitching_stats","strikes_called","","usmallint",""
"bc","main_models","team_game_pitching_stats","strikes_swinging","","usmallint",""
"bc","main_models","team_game_pitching_stats","strikes_foul","","usmallint",""
"bc","main_models","team_game_pitching_stats","strikes_foul_tip","","usmallint",""
"bc","main_models","team_game_pitching_stats","strikes_in_play","","usmallint",""
"bc","main_models","team_game_pitching_stats","strikes_unknown","","usmallint",""
"bc","main_models","team_game_pitching_stats","balls","","usmallint",""
"bc","main_models","team_game_pitching_stats","balls_called","","usmallint",""
"bc","main_models","team_game_pitching_stats","balls_intentional","","usmallint",""
"bc","main_models","team_game_pitching_stats","balls_automatic","","usmallint",""
"bc","main_models","team_game_pitching_stats","unknown_pitches","","usmallint",""
"bc","main_models","team_game_pitching_stats","pitchouts","","usmallint",""
"bc","main_models","team_game_pitching_stats","pitcher_pickoff_attempts","","usmallint",""
"bc","main_models","team_game_pitching_stats","catcher_pickoff_attempts","","usmallint",""
"bc","main_models","team_game_pitching_stats","pitches_blocked_by_catcher","","usmallint",""
"bc","main_models","team_game_pitching_stats","pitches_with_runners_going","","usmallint",""
"bc","main_models","team_game_pitching_stats","passed_balls","","usmallint",""
"bc","main_models","team_game_pitching_stats","wild_pitches","","usmallint",""
"bc","main_models","team_game_pitching_stats","balks","","usmallint",""
"bc","main_models","team_game_pitching_stats","left_on_base","","utinyint",""
"bc","main_models","team_game_pitching_stats","left_on_base_with_two_outs","","usmallint",""
"bc","main_models","team_game_pitching_stats","games_started","","usmallint",""
"bc","main_models","team_game_pitching_stats","innings_pitched","","decimal(6,4)",""
"bc","main_models","team_game_pitching_stats","inherited_runners","","usmallint",""
"bc","main_models","team_game_pitching_stats","bequeathed_runners","","usmallint",""
"bc","main_models","team_game_pitching_stats","games_relieved","","usmallint",""
"bc","main_models","team_game_pitching_stats","games_finished","","usmallint",""
"bc","main_models","team_game_pitching_stats","save_situations_entered","","usmallint",""
"bc","main_models","team_game_pitching_stats","holds","","usmallint",""
"bc","main_models","team_game_pitching_stats","blown_saves","","usmallint",""
"bc","main_models","team_game_pitching_stats","saves_by_rule","","usmallint",""
"bc","main_models","team_game_pitching_stats","save_opportunities","","usmallint",""
"bc","main_models","team_game_pitching_stats","wins","","usmallint",""
"bc","main_models","team_game_pitching_stats","losses","","usmallint",""
"bc","main_models","team_game_pitching_stats","saves","","usmallint",""
"bc","main_models","team_game_pitching_stats","earned_runs","","utinyint",""
"bc","main_models","team_game_pitching_stats","complete_games","","usmallint",""
"bc","main_models","team_game_pitching_stats","shutouts","","usmallint",""
"bc","main_models","team_game_pitching_stats","quality_starts","","usmallint",""
"bc","main_models","team_game_pitching_stats","cheap_wins","","usmallint",""
"bc","main_models","team_game_pitching_stats","tough_losses","","usmallint",""
"bc","main_models","team_game_pitching_stats","no_decisions","","usmallint",""
"bc","main_models","team_game_pitching_stats","no_hitters","","utinyint",""
"bc","main_models","team_game_pitching_stats","perfect_games","","utinyint",""
"bc","main_models","team_game_pitching_stats","individual_earned_runs","","usmallint",""
"bc","main_models","team_game_pitching_stats","stolen_bases_second","","usmallint",""
"bc","main_models","team_game_pitching_stats","stolen_bases_third","","usmallint",""
"bc","main_models","team_game_pitching_stats","stolen_bases_home","","usmallint",""
"bc","main_models","team_game_pitching_stats","caught_stealing_second","","usmallint",""
"bc","main_models","team_game_pitching_stats","caught_stealing_third","","usmallint",""
"bc","main_models","team_game_pitching_stats","caught_stealing_home","","usmallint",""
"bc","main_models","team_game_pitching_stats","stolen_base_opportunities","","usmallint",""
"bc","main_models","team_game_pitching_stats","stolen_base_opportunities_second","","usmallint",""
"bc","main_models","team_game_pitching_stats","stolen_base_opportunities_third","","usmallint",""
"bc","main_models","team_game_pitching_stats","stolen_base_opportunities_home","","usmallint",""
"bc","main_models","team_game_pitching_stats","picked_off_first","","usmallint",""
"bc","main_models","team_game_pitching_stats","picked_off_second","","usmallint",""
"bc","main_models","team_game_pitching_stats","picked_off_third","","usmallint",""
"bc","main_models","team_game_pitching_stats","extra_base_chances","","usmallint",""
"bc","main_models","team_game_pitching_stats","extra_bases_taken","","usmallint",""
"bc","main_models","team_game_pitching_stats","plate_appearances","","usmallint",""
"bc","main_models","team_game_offense_stats","game_id","","varchar",""
"bc","main_models","team_game_offense_stats","team_id","","enum('sln', 'kcm', 'chm', 'cag', 'hom', 'cha', 'ptc', 'cv9', 'cda', 'ph1', 'mem', 'nw2', 'slf', 'phg', 'asd', 'sno', 'ptf', 'ccb', 'day', 'asg', 'cg1', 'ml2', 'cl2', 'br3', 'wsu', 'nyn', 'cl6', 'sl1', 'pro', 'bl5', 'chu', 'bl3', 'bsp', 'mon', 'ph4', 'cnu', 'tl1', 'ws5', 'in6', 'nws', 'scu', 'in8', 'brs', 'cia', 'bsn', 'dt1', 'sla', 'in9', 'bl1', 'blg', 'bis', 'bos', 'aso', 'sta', 'prk', 'nas', 'ssa', 'lan', 'sdo', 'dtn', 'slu', 'har', 'ml3', 'min', 'nh1', 'bfp', 'php', 'sr1', 'sl5', 'kc2', 'flo', 'akr', 'cup', 'cv1', 'has', 'lcb', 'ph6', 'prc', 'asf', 'mla', 'slg', 'bir', 'spz', 'pit', 'asp', 'shr', 'jax', 'br1', 'mln', 'kc1', 'vma', 'ws1', 'atl', 'acy', 'weg', 'asc', 'nls', 'keo', 'ny4', 'ny3', 'sea', 'bs2', 'cn3', 'cl5', 'blu', 'sfn', 'tln', 'cv4', 'cv8', 'di1', 'jac', 'mtg', 'spu', 'asw', 'bro', 'ch2', 'nnl', 'brf', 'cl1', 'in4', 'twa', 'hws', 'chf', 'ind', 'ny5', 'glk', 'bal', 'bxg', 'cl3', 'ws2', 'sdn', 'oak', 'ana', 'clp', 'col', 'ls1', 'pt1', 'ws7', 'cv5', 'ptk', 'cnn', 'ast', 'ws3', 'cue', 'bls', 'prg', 'bkb', 'fw1', 'chn', 'bcg', 'ags', 'bla', 'als', 'cv6', 'nal', 'ci2', 'buf', 'bs1', 'kcf', 'dt2', 'trn', 'chp', 'phu', 'bl2', 'wor', 'brp', 'tor', 'phn', 'sl3', 'br4', 'rc2', 'tba', 'ls3', 'was', 'wbs', 'wse', 'cb2', 'cv2', 'mnr', 'phe', 'rc1', 'hou', 'ssn', 'nsh', 'ph5', 'ph2', 'ws4', 'ny2', 'wsw', 'nns', 'nya', 'hae', 'asb', 'nbg', 'wps', 'ptp', 'cal', 'in3', 'wsn', 'nyp', 'tex', 'bfn', 'ric', 'cuh', 'cvs', 'dtw', 'in7', 'mid', 'cb1', 'phb', 'ny1', 'nyl', 'alm', 'pir', 'phi', 'ny6', 'cin', 'atn', 'new', 'tro', 'ccr', 'cvb', 'br2', 'hr1', 'ml4', 'brg', 'shv', 'laa', 'asl', 'vda', 'eli', 'alt', 'ws6', 'cl4', 'mia', 'mil', 'wil', 'cn2', 'ls2', 'kcn', 'ws9', 'ari', 'in1', 'sl4', 'kca', 'tlc', 'wle', 'brn', 'cv7', 'nw1', 'ase', 'kcr', 'det', 'mls', 'pha', 'cuw', 'ecg', 'hsl', 'blf', 'cle', 'ch1', 'hil', 'cux', 'clg', 'sas', 'pgh', 'ls4', 'whk', 'klk', 'sl2', 'cn1', 'bsu', 'kcu', 'ws8', 'bln', 'mlu', 'bl4', 'in2', 'sr2', 'se1', 'cn4', 'tl2', 'ph3', 'vma ', 'ci1', 'cv3', 'hoe', 'in5', 'lrs', 'nww')",""
"bc","main_models","team_game_offense_stats","plate_appearances","","usmallint",""
"bc","main_models","team_game_offense_stats","at_bats","","usmallint",""
"bc","main_models","team_game_offense_stats","hits","","usmallint",""
"bc","main_models","team_game_offense_stats","singles","","usmallint",""
"bc","main_models","team_game_offense_stats","doubles","","usmallint",""
"bc","main_models","team_game_offense_stats","triples","","usmallint",""
"bc","main_models","team_game_offense_stats","home_runs","","usmallint",""
"bc","main_models","team_game_offense_stats","total_bases","","usmallint",""
"bc","main_models","team_game_offense_stats","strikeouts","","usmallint",""
"bc","main_models","team_game_offense_stats","walks","","usmallint",""
"bc","main_models","team_game_offense_stats","intentional_walks","","usmallint",""
"bc","main_models","team_game_offense_stats","hit_by_pitches","","usmallint",""
"bc","main_models","team_game_offense_stats","sacrifice_hits","","usmallint",""
"bc","main_models","team_game_offense_stats","sacrifice_flies","","usmallint",""
"bc","main_models","team_game_offense_stats","reached_on_errors","","usmallint",""
"bc","main_models","team_game_offense_stats","reached_on_interferences","","usmallint",""
"bc","main_models","team_game_offense_stats","inside_the_park_home_runs","","usmallint",""
"bc","main_models","team_game_offense_stats","ground_rule_doubles","","usmallint",""
"bc","main_models","team_game_offense_stats","infield_hits","","usmallint",""
"bc","main_models","team_game_offense_stats","on_base_opportunities","","usmallint",""
"bc","main_models","team_game_offense_stats","on_base_successes","","usmallint",""
"bc","main_models","team_game_offense_stats","runs_batted_in","","usmallint",""
"bc","main_models","team_game_offense_stats","grounded_into_double_plays","","usmallint",""
"bc","main_models","team_game_offense_stats","double_plays","","usmallint",""
"bc","main_models","team_game_offense_stats","triple_plays","","usmallint",""
"bc","main_models","team_game_offense_stats","batting_outs","","usmallint",""
"bc","main_models","team_game_offense_stats","balls_in_play","","usmallint",""
"bc","main_models","team_game_offense_stats","balls_batted","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_fly_ball","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_ground_ball","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_line_drive","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_pop_up","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_unknown","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_known","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_broad_air_ball","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_broad_ground_ball","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_broad_unknown","","usmallint",""
"bc","main_models","team_game_offense_stats","trajectory_broad_known","","usmallint",""
"bc","main_models","team_game_offense_stats","bunts","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_distance_plate","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_distance_infield","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_distance_outfield","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_distance_unknown","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_distance_known","","usmallint",""
"bc","main_models","team_game_offense_stats","fielded_by_battery","","usmallint",""
"bc","main_models","team_game_offense_stats","fielded_by_infielder","","usmallint",""
"bc","main_models","team_game_offense_stats","fielded_by_outfielder","","usmallint",""
"bc","main_models","team_game_offense_stats","fielded_by_known","","usmallint",""
"bc","main_models","team_game_offense_stats","fielded_by_unknown","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_angle_left","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_angle_right","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_angle_middle","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_angle_unknown","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_angle_known","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_plate","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_right_infield","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_middle_infield","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_left_infield","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_left_field","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_center_field","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_right_field","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_unknown","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_location_known","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_balls_pulled","","usmallint",""
"bc","main_models","team_game_offense_stats","batted_balls_opposite_field","","usmallint",""
"bc","main_models","team_game_offense_stats","runs","","usmallint",""
"bc","main_models","team_game_offense_stats","times_reached_base","","usmallint",""
"bc","main_models","team_game_offense_stats","stolen_bases","","usmallint",""
"bc","main_models","team_game_offense_stats","caught_stealing","","usmallint",""
"bc","main_models","team_game_offense_stats","picked_off","","usmallint",""
"bc","main_models","team_game_offense_stats","picked_off_caught_stealing","","usmallint",""
"bc","main_models","team_game_offense_stats","outs_on_basepaths","","usmallint",""
"bc","main_models","team_game_offense_stats","unforced_outs_on_basepaths","","usmallint",""
"bc","main_models","team_game_offense_stats","outs_avoided_on_errors","","usmallint",""
